6/18/2013
11:07 AM
3454423658.007000
101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	201	202	203	204	205	206	207	208	209	210	211	212	213	101 Time	102 Time	103 Time	104 Time	105 Time	106 Time	107 Time	108 Time	109 Time	110 Time	111 Time	112 Time	113 Time	114 Time	115 Time	116 Time	117 Time	118 Time	119 Time	120 Time	201 Time	202 Time	203 Time	204 Time	205 Time	206 Time	207 Time	208 Time	209 Time	210 Time	211 Time	212 Time	213 Time	
23.298000	20.647000	20.985000	20.991000	21.056000	21.046000	21.969000	21.702000	21.325000	21.284000	21.420000	21.352000	21.301000	21.264000	21.262000	21.230000	21.276000	21.180000	21.247000	21.394000	20.875000	21.411000	20.833000	5.373000	20.835000	21.423000	20.904000	20.993000	21.098000	21.171000	21.319000	21.240000	21.296000	59.984000	60.022000	60.060000	60.098000	60.136000	60.174000	60.212000	60.250000	60.288000	60.326000	60.364000	60.402000	60.439000	60.477000	60.515000	60.553000	60.591000	60.629000	60.667000	60.704000	60.744000	60.782000	60.820000	60.858000	60.896000	60.933000	60.971000	61.009000	61.047000	61.085000	61.123000	61.161000	61.199000
23.243000	20.657000	20.987000	21.010000	21.047000	21.061000	21.944000	21.717000	21.299000	21.277000	21.410000	21.339000	21.318000	21.271000	21.262000	21.230000	21.272000	21.200000	21.233000	21.374000	20.848000	21.434000	20.823000	5.397000	20.831000	21.419000	20.921000	21.010000	21.095000	21.165000	21.299000	21.267000	21.306000	65.984000	66.022000	66.060000	66.098000	66.136000	66.174000	66.212000	66.249000	66.287000	66.325000	66.363000	66.401000	66.439000	66.477000	66.515000	66.553000	66.591000	66.628000	66.666000	66.704000	66.744000	66.782000	66.820000	66.858000	66.896000	66.933000	66.971000	67.009000	67.047000	67.085000	67.123000	67.161000	67.199000
23.206000	20.673000	20.963000	20.997000	21.057000	21.074000	21.934000	21.690000	21.299000	21.274000	21.420000	21.349000	21.321000	21.254000	21.235000	21.257000	21.295000	21.180000	21.243000	21.374000	20.865000	21.421000	20.820000	5.414000	20.835000	21.423000	20.897000	20.990000	21.072000	21.165000	21.282000	21.236000	21.286000	71.984000	72.022000	72.060000	72.098000	72.136000	72.174000	72.212000	72.249000	72.287000	72.325000	72.363000	72.401000	72.439000	72.477000	72.515000	72.553000	72.591000	72.628000	72.666000	72.704000	72.744000	72.782000	72.820000	72.858000	72.896000	72.934000	72.971000	73.009000	73.047000	73.085000	73.123000	73.161000	73.199000
23.166000	20.659000	20.975000	20.998000	21.042000	21.069000	21.931000	21.691000	21.306000	21.288000	21.404000	21.326000	21.315000	21.271000	21.272000	21.230000	21.299000	21.194000	21.240000	21.367000	20.837000	21.430000	20.842000	5.386000	20.801000	21.426000	20.901000	21.003000	21.082000	21.166000	21.307000	21.255000	21.277000	77.984000	78.022000	78.060000	78.098000	78.136000	78.174000	78.212000	78.250000	78.287000	78.325000	78.363000	78.401000	78.439000	78.477000	78.515000	78.553000	78.591000	78.628000	78.666000	78.704000	78.744000	78.782000	78.820000	78.858000	78.895000	78.933000	78.971000	79.009000	79.047000	79.085000	79.123000	79.160000	79.198000
23.145000	20.675000	20.962000	21.001000	21.039000	21.059000	21.921000	21.694000	21.343000	21.278000	21.407000	21.343000	21.308000	21.247000	21.262000	21.237000	21.285000	21.187000	21.253000	21.384000	20.806000	21.397000	20.804000	5.378000	20.827000	21.416000	20.902000	21.008000	21.101000	21.171000	21.316000	21.275000	21.352000	83.984000	84.022000	84.060000	84.098000	84.136000	84.174000	84.212000	84.250000	84.287000	84.325000	84.363000	84.401000	84.439000	84.477000	84.515000	84.553000	84.591000	84.629000	84.666000	84.704000	84.744000	84.782000	84.820000	84.858000	84.895000	84.933000	84.971000	85.009000	85.047000	85.085000	85.123000	85.160000	85.198000
23.183000	20.721000	21.047000	21.062000	21.085000	21.087000	21.925000	21.718000	21.327000	21.273000	21.422000	21.327000	21.295000	21.268000	21.268000	21.236000	21.268000	21.193000	21.253000	21.373000	20.834000	21.395000	20.804000	5.385000	20.831000	21.429000	20.921000	21.031000	21.107000	21.194000	21.336000	21.280000	21.347000	89.984000	90.022000	90.060000	90.098000	90.136000	90.174000	90.212000	90.250000	90.287000	90.325000	90.363000	90.401000	90.439000	90.477000	90.515000	90.553000	90.591000	90.629000	90.667000	90.704000	90.744000	90.782000	90.820000	90.858000	90.896000	90.934000	90.971000	91.009000	91.047000	91.085000	91.123000	91.161000	91.199000
23.172000	20.776000	21.068000	21.056000	21.105000	21.113000	21.941000	21.712000	21.335000	21.288000	21.433000	21.350000	21.322000	21.292000	21.235000	21.233000	21.288000	21.183000	21.246000	21.367000	20.826000	21.397000	20.814000	5.416000	20.851000	21.443000	20.942000	21.018000	21.121000	21.205000	21.320000	21.281000	21.345000	95.984000	96.022000	96.060000	96.098000	96.136000	96.174000	96.211000	96.249000	96.287000	96.325000	96.363000	96.401000	96.439000	96.477000	96.515000	96.552000	96.590000	96.628000	96.666000	96.704000	96.744000	96.782000	96.820000	96.857000	96.895000	96.933000	96.971000	97.009000	97.047000	97.085000	97.123000	97.161000	97.198000
23.350000	20.747000	21.042000	21.064000	21.093000	21.082000	21.919000	21.705000	21.341000	21.284000	21.433000	21.347000	21.335000	21.245000	21.268000	21.219000	21.271000	21.170000	21.246000	21.363000	20.831000	21.401000	20.814000	5.382000	20.797000	21.419000	20.901000	21.014000	21.104000	21.187000	21.316000	21.267000	21.327000	101.984000	102.022000	102.060000	102.098000	102.136000	102.174000	102.211000	102.249000	102.287000	102.325000	102.363000	102.401000	102.439000	102.477000	102.515000	102.552000	102.590000	102.628000	102.666000	102.704000	102.744000	102.782000	102.819000	102.857000	102.895000	102.933000	102.971000	103.009000	103.047000	103.085000	103.123000	103.160000	103.198000
23.603000	20.753000	21.048000	21.062000	21.099000	21.103000	21.904000	21.716000	21.341000	21.281000	21.433000	21.347000	21.325000	21.231000	21.255000	21.219000	21.288000	21.193000	21.236000	21.367000	20.808000	21.408000	20.787000	5.392000	20.824000	21.453000	20.921000	21.004000	21.124000	21.184000	21.322000	21.267000	21.324000	107.984000	108.022000	108.060000	108.098000	108.136000	108.174000	108.212000	108.250000	108.287000	108.325000	108.363000	108.401000	108.439000	108.477000	108.515000	108.552000	108.590000	108.628000	108.666000	108.704000	108.744000	108.782000	108.819000	108.857000	108.895000	108.933000	108.971000	109.009000	109.047000	109.085000	109.122000	109.160000	109.198000
23.872000	20.734000	21.042000	21.061000	21.743000	21.095000	21.906000	21.685000	21.327000	21.260000	21.423000	21.327000	21.308000	21.275000	21.248000	21.223000	21.285000	21.170000	21.233000	21.363000	20.810000	21.397000	20.797000	5.447000	20.847000	21.423000	20.909000	21.002000	21.115000	21.178000	21.316000	21.271000	21.322000	113.984000	114.022000	114.060000	114.098000	114.136000	114.174000	114.211000	114.249000	114.287000	114.325000	114.363000	114.401000	114.438000	114.476000	114.514000	114.552000	114.590000	114.628000	114.666000	114.704000	114.743000	114.781000	114.819000	114.857000	114.895000	114.933000	114.970000	115.008000	115.046000	115.084000	115.122000	115.160000	115.198000
24.294000	20.754000	21.042000	21.071000	21.712000	21.075000	21.889000	21.678000	21.341000	21.263000	21.413000	21.313000	21.302000	21.265000	21.251000	21.213000	21.258000	21.196000	21.223000	21.363000	20.820000	21.397000	20.804000	5.406000	20.811000	21.423000	20.919000	21.005000	21.115000	21.198000	21.330000	21.281000	21.328000	119.984000	120.022000	120.060000	120.098000	120.136000	120.174000	120.212000	120.249000	120.287000	120.326000	120.363000	120.401000	120.439000	120.477000	120.515000	120.553000	120.591000	120.629000	120.667000	120.705000	120.744000	120.782000	120.820000	120.858000	120.896000	120.934000	120.972000	121.010000	121.047000	121.085000	121.123000	121.161000	121.199000
158.779000	20.743000	21.054000	21.069000	21.781000	21.103000	21.880000	21.689000	21.338000	21.274000	21.426000	21.347000	21.319000	21.255000	21.228000	21.223000	21.255000	21.166000	21.249000	21.343000	20.785000	21.386000	20.779000	5.402000	20.813000	21.429000	20.899000	20.992000	21.108000	21.195000	21.300000	21.286000	21.360000	125.984000	126.022000	126.060000	126.098000	126.136000	126.174000	126.212000	126.250000	126.287000	126.325000	126.363000	126.401000	126.439000	126.477000	126.515000	126.553000	126.591000	126.628000	126.666000	126.704000	126.744000	126.782000	126.819000	126.857000	126.895000	126.933000	126.971000	127.009000	127.047000	127.085000	127.122000	127.160000	127.198000
257.112000	20.743000	21.044000	21.076000	21.775000	21.083000	21.887000	21.706000	21.331000	21.261000	21.416000	21.333000	21.325000	21.262000	21.231000	21.236000	21.305000	21.156000	21.236000	21.350000	20.778000	21.396000	20.803000	5.402000	20.807000	21.413000	20.905000	20.995000	21.105000	21.192000	21.334000	21.283000	21.343000	131.984000	132.022000	132.060000	132.098000	132.136000	132.174000	132.212000	132.250000	132.287000	132.325000	132.363000	132.401000	132.439000	132.477000	132.515000	132.553000	132.591000	132.629000	132.666000	132.704000	132.744000	132.782000	132.819000	132.857000	132.895000	132.933000	132.971000	133.009000	133.047000	133.085000	133.123000	133.161000	133.198000
7.161000	20.745000	21.037000	21.075000	21.737000	21.107000	21.884000	21.710000	21.339000	21.275000	21.411000	21.345000	21.330000	21.263000	21.246000	21.231000	21.289000	21.164000	21.244000	21.364000	20.790000	21.393000	20.783000	5.382000	20.834000	21.429000	20.912000	21.018000	21.118000	21.185000	21.323000	21.281000	21.328000	137.984000	138.022000	138.060000	138.098000	138.136000	138.174000	138.212000	138.250000	138.288000	138.325000	138.363000	138.401000	138.439000	138.477000	138.515000	138.553000	138.591000	138.629000	138.666000	138.704000	138.744000	138.782000	138.819000	138.857000	138.895000	138.933000	138.971000	139.009000	139.047000	139.085000	139.123000	139.161000	139.198000
23.038000	20.746000	21.048000	21.066000	21.684000	21.110000	21.870000	21.692000	21.335000	21.264000	21.416000	21.337000	21.308000	21.262000	21.245000	21.239000	21.268000	21.156000	21.233000	21.350000	20.758000	21.399000	20.786000	5.374000	20.797000	21.419000	20.909000	20.992000	21.105000	21.179000	21.307000	21.283000	21.330000	143.984000	144.022000	144.060000	144.098000	144.136000	144.174000	144.212000	144.250000	144.287000	144.325000	144.363000	144.401000	144.439000	144.477000	144.515000	144.553000	144.591000	144.629000	144.666000	144.704000	144.744000	144.782000	144.820000	144.857000	144.895000	144.933000	144.971000	145.009000	145.047000	145.085000	145.123000	145.161000	145.198000
43.824000	20.689000	21.008000	21.040000	21.679000	21.065000	21.854000	21.679000	21.302000	21.279000	21.421000	21.339000	21.325000	21.261000	21.258000	21.239000	21.275000	21.200000	21.246000	21.370000	20.762000	21.383000	20.769000	5.422000	20.807000	21.433000	20.922000	20.995000	21.082000	21.162000	21.327000	21.286000	21.330000	149.984000	150.022000	150.060000	150.098000	150.136000	150.174000	150.212000	150.250000	150.288000	150.326000	150.364000	150.402000	150.439000	150.477000	150.515000	150.553000	150.591000	150.629000	150.667000	150.705000	150.745000	150.782000	150.820000	150.858000	150.896000	150.934000	150.972000	151.010000	151.048000	151.086000	151.124000	151.161000	151.199000
179.112000	20.741000	21.040000	21.044000	21.670000	21.093000	21.844000	21.680000	21.329000	21.269000	21.418000	21.343000	21.331000	21.268000	21.234000	21.235000	21.284000	21.192000	21.259000	21.386000	20.745000	21.386000	20.786000	5.364000	20.800000	21.419000	20.905000	20.985000	21.082000	21.179000	21.310000	21.263000	21.356000	155.984000	156.022000	156.060000	156.098000	156.136000	156.174000	156.212000	156.249000	156.287000	156.325000	156.363000	156.401000	156.439000	156.477000	156.515000	156.552000	156.590000	156.628000	156.666000	156.704000	156.744000	156.782000	156.820000	156.857000	156.895000	156.933000	156.971000	157.009000	157.047000	157.085000	157.123000	157.161000	157.198000
306.232000	20.741000	21.030000	21.061000	21.644000	21.083000	21.831000	21.693000	21.349000	21.279000	21.408000	21.356000	21.328000	21.264000	21.251000	21.249000	21.294000	21.172000	21.259000	21.372000	20.735000	21.396000	20.776000	5.347000	20.797000	21.413000	20.909000	21.002000	21.108000	21.175000	21.324000	21.226000	21.330000	161.984000	162.022000	162.060000	162.098000	162.136000	162.174000	162.211000	162.249000	162.287000	162.325000	162.363000	162.401000	162.439000	162.477000	162.515000	162.552000	162.590000	162.628000	162.666000	162.704000	162.744000	162.782000	162.820000	162.858000	162.895000	162.933000	162.971000	163.009000	163.047000	163.085000	163.123000	163.161000	163.199000
20.719000	20.717000	21.033000	21.044000	21.396000	21.070000	21.821000	21.667000	21.339000	21.275000	21.415000	21.333000	21.325000	21.274000	21.656000	21.252000	21.294000	21.192000	21.252000	21.359000	20.728000	21.386000	20.783000	5.323000	20.807000	21.426000	20.899000	20.992000	21.105000	21.158000	21.317000	21.273000	21.323000	167.984000	168.022000	168.060000	168.098000	168.136000	168.174000	168.212000	168.249000	168.287000	168.325000	168.363000	168.401000	168.439000	168.477000	168.515000	168.553000	168.590000	168.628000	168.666000	168.704000	168.744000	168.782000	168.820000	168.857000	168.895000	168.933000	168.971000	169.009000	169.047000	169.085000	169.122000	169.160000	169.198000
20.699000	20.729000	21.038000	21.066000	21.082000	21.080000	21.807000	21.665000	21.328000	21.274000	21.413000	21.347000	21.292000	21.241000	21.643000	21.213000	21.288000	21.176000	21.233000	21.340000	20.725000	21.393000	20.789000	5.302000	20.793000	21.413000	20.895000	21.005000	21.082000	21.162000	21.294000	21.273000	21.316000	173.984000	174.022000	174.060000	174.098000	174.136000	174.174000	174.212000	174.249000	174.287000	174.325000	174.363000	174.401000	174.439000	174.477000	174.515000	174.553000	174.591000	174.629000	174.667000	174.705000	174.744000	174.782000	174.820000	174.858000	174.896000	174.934000	174.971000	175.009000	175.047000	175.085000	175.123000	175.161000	175.199000
20.673000	20.744000	21.023000	21.061000	21.095000	21.083000	21.827000	21.660000	21.346000	21.279000	21.404000	21.346000	21.341000	21.244000	21.642000	21.242000	21.281000	21.199000	21.245000	21.393000	20.728000	21.399000	20.800000	5.333000	20.810000	21.406000	20.905000	20.995000	21.112000	21.162000	21.287000	21.266000	21.313000	179.984000	180.023000	180.061000	180.099000	180.137000	180.175000	180.213000	180.251000	180.289000	180.326000	180.364000	180.402000	180.440000	180.478000	180.516000	180.554000	180.592000	180.630000	180.667000	180.705000	180.745000	180.783000	180.821000	180.858000	180.896000	180.934000	180.972000	181.010000	181.048000	181.086000	181.124000	181.162000	181.199000
20.647000	20.720000	21.016000	21.036000	21.083000	21.093000	21.842000	21.545000	21.391000	21.292000	21.442000	21.377000	21.343000	21.302000	21.695000	21.258000	21.334000	21.218000	21.308000	21.412000	20.748000	21.376000	20.779000	5.388000	20.823000	21.409000	20.909000	20.988000	21.098000	21.179000	21.307000	21.283000	21.333000	185.984000	186.022000	186.060000	186.098000	186.136000	186.174000	186.212000	186.250000	186.287000	186.325000	186.363000	186.401000	186.439000	186.477000	186.515000	186.553000	186.591000	186.628000	186.666000	186.704000	186.744000	186.782000	186.820000	186.858000	186.896000	186.933000	186.971000	187.009000	187.047000	187.085000	187.123000	187.161000	187.199000
20.643000	20.687000	21.020000	21.039000	21.632000	21.083000	21.819000	21.357000	21.612000	21.296000	21.435000	21.371000	21.343000	21.306000	21.668000	21.261000	21.320000	21.225000	21.278000	21.402000	20.731000	21.396000	20.803000	5.381000	20.813000	21.406000	20.915000	20.995000	21.085000	21.158000	21.290000	21.273000	21.333000	191.984000	192.022000	192.060000	192.098000	192.136000	192.173000	192.211000	192.249000	192.287000	192.325000	192.363000	192.401000	192.439000	192.477000	192.514000	192.552000	192.590000	192.628000	192.666000	192.704000	192.744000	192.782000	192.819000	192.857000	192.895000	192.933000	192.971000	193.009000	193.047000	193.085000	193.122000	193.160000	193.198000
20.637000	20.713000	21.020000	21.029000	21.632000	21.080000	21.815000	21.354000	21.770000	21.296000	21.435000	21.371000	21.353000	21.269000	21.638000	21.278000	21.313000	21.208000	21.285000	21.412000	20.715000	21.396000	20.793000	5.361000	20.783000	21.406000	20.889000	20.992000	21.092000	21.155000	21.300000	21.269000	21.336000	197.984000	198.022000	198.060000	198.098000	198.136000	198.174000	198.212000	198.250000	198.287000	198.325000	198.363000	198.401000	198.439000	198.477000	198.515000	198.553000	198.591000	198.629000	198.667000	198.704000	198.744000	198.782000	198.820000	198.858000	198.896000	198.933000	198.971000	199.009000	199.047000	199.085000	199.123000	199.161000	199.199000
20.622000	20.696000	21.002000	21.036000	21.615000	21.090000	21.806000	21.385000	21.606000	21.269000	21.433000	21.378000	21.344000	21.290000	21.288000	21.259000	21.338000	21.230000	21.293000	21.417000	20.721000	21.389000	20.789000	5.398000	20.797000	21.399000	20.895000	20.998000	21.082000	21.182000	21.320000	21.256000	21.333000	203.984000	204.022000	204.060000	204.098000	204.136000	204.174000	204.212000	204.250000	204.288000	204.325000	204.363000	204.401000	204.439000	204.477000	204.515000	204.553000	204.591000	204.629000	204.667000	204.704000	204.744000	204.782000	204.820000	204.858000	204.896000	204.934000	204.972000	205.009000	205.047000	205.085000	205.123000	205.161000	205.199000
20.634000	20.698000	20.975000	21.038000	21.612000	21.080000	21.883000	21.351000	21.614000	21.298000	21.441000	21.366000	21.359000	21.292000	21.286000	21.284000	21.340000	21.231000	21.264000	21.421000	20.708000	21.403000	20.786000	5.381000	20.807000	21.416000	20.925000	20.988000	21.095000	21.179000	21.320000	21.276000	21.340000	209.984000	210.022000	210.060000	210.098000	210.136000	210.174000	210.211000	210.249000	210.287000	210.325000	210.363000	210.401000	210.439000	210.477000	210.515000	210.552000	210.590000	210.628000	210.666000	210.704000	210.744000	210.781000	210.819000	210.857000	210.895000	210.933000	210.971000	211.009000	211.047000	211.085000	211.123000	211.160000	211.198000
20.621000	20.671000	20.978000	21.028000	21.585000	21.070000	21.853000	21.375000	21.624000	21.294000	21.451000	21.376000	21.342000	21.295000	21.313000	21.261000	21.327000	21.218000	21.311000	21.421000	20.728000	21.386000	20.783000	5.361000	20.820000	21.409000	20.895000	20.978000	21.082000	21.169000	21.300000	21.279000	21.330000	215.984000	216.022000	216.060000	216.098000	216.136000	216.174000	216.211000	216.249000	216.287000	216.325000	216.363000	216.401000	216.439000	216.477000	216.515000	216.552000	216.590000	216.628000	216.666000	216.704000	216.744000	216.782000	216.820000	216.858000	216.895000	216.934000	216.972000	217.009000	217.047000	217.085000	217.123000	217.161000	217.199000
20.639000	20.709000	21.016000	21.019000	21.582000	21.070000	21.833000	21.358000	21.630000	21.279000	21.453000	21.365000	21.344000	21.297000	21.278000	21.279000	21.295000	21.227000	21.276000	21.410000	20.701000	21.376000	20.786000	5.333000	20.797000	21.409000	20.882000	20.988000	21.088000	21.158000	21.287000	21.256000	21.309000	221.984000	222.023000	222.061000	222.099000	222.137000	222.175000	222.213000	222.251000	222.288000	222.326000	222.364000	222.402000	222.440000	222.478000	222.516000	222.554000	222.592000	222.630000	222.668000	222.705000	222.745000	222.783000	222.821000	222.859000	222.897000	222.935000	222.972000	223.010000	223.048000	223.086000	223.124000	223.162000	223.200000
20.597000	20.685000	21.002000	21.032000	21.582000	21.060000	21.816000	21.358000	21.624000	21.298000	21.447000	21.356000	21.342000	21.302000	21.300000	21.257000	21.327000	21.231000	21.304000	21.418000	20.705000	21.399000	20.789000	5.378000	20.803000	21.379000	20.879000	20.995000	21.068000	21.155000	21.307000	21.259000	21.303000	227.984000	228.022000	228.060000	228.098000	228.136000	228.174000	228.212000	228.250000	228.287000	228.325000	228.363000	228.401000	228.439000	228.477000	228.515000	228.553000	228.590000	228.628000	228.666000	228.704000	228.744000	228.782000	228.820000	228.857000	228.895000	228.933000	228.971000	229.009000	229.047000	229.085000	229.122000	229.160000	229.198000
20.594000	20.685000	21.015000	21.025000	21.559000	21.067000	21.789000	21.361000	21.634000	21.301000	21.427000	21.373000	21.328000	21.298000	21.313000	21.277000	21.327000	21.231000	21.297000	21.408000	20.675000	21.379000	20.756000	5.374000	20.790000	21.382000	20.895000	20.961000	21.058000	21.145000	21.304000	21.253000	21.323000	233.984000	234.022000	234.060000	234.098000	234.136000	234.174000	234.212000	234.249000	234.287000	234.325000	234.363000	234.401000	234.439000	234.477000	234.515000	234.553000	234.591000	234.628000	234.666000	234.704000	234.744000	234.782000	234.820000	234.857000	234.895000	234.933000	234.971000	235.009000	235.047000	235.085000	235.123000	235.161000	235.198000
